MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,4,-1.0,14.694,0,-1,1,0,0,0,0,23,0,0,0,0,8,9,1977,2008,0,0,1,1,1,450.0,2,3,1,1,1,2,1,1252.0,4,136.0,306.0,1694.0,0,0,0,0,1694,0,0,1694,1.0,0.0,2,0,2,1,2,5,0,1,0,0,1977.0,2,2.0,642.0,0,0,0,501,120,0,225,0,0,-1,-1,-1,0,6,2009,0,0
20,4,110.0,15.417,0,-1,0,0,0,0,0,23,0,0,0,0,7,5,1981,1981,0,0,6,7,0,0.0,1,0,1,1,0,3,5,121.0,0,0.0,1619.0,1740.0,0,1,0,0,1740,0,0,1740,0.0,0.0,1,1,2,1,1,7,0,0,-1,0,1981.0,1,2.0,540.0,0,0,0,228,20,218,0,0,0,-1,-1,-1,0,6,2009,0,0
80,4,80.0,9.6,0,-1,0,3,0,3,1,23,1,0,0,3,8,5,1976,1976,0,0,4,4,1,200.0,1,1,1,0,0,0,0,0.0,0,0.0,392.0,392.0,0,0,0,0,1487,1012,0,2499,0.0,0.0,2,1,4,1,0,5,0,1,0,0,1976.0,0,2.0,527.0,0,0,0,0,64,0,0,0,0,-1,-1,-1,0,1,2009,0,2
60,4,-1.0,12.732,0,-1,1,0,0,2,0,9,4,0,0,1,7,6,1974,1974,0,0,0,0,0,0.0,0,0,1,0,0,3,1,560.0,2,42.0,150.0,752.0,0,1,0,0,1285,782,0,2067,0.0,0.0,2,1,3,1,1,7,0,2,1,0,1974.0,1,2.0,784.0,0,0,0,297,40,0,0,0,0,-1,-1,-1,0,6,2009,0,0
60,4,80.0,10.4,0,-1,0,0,0,0,0,9,6,0,0,1,6,7,1967,1997,0,0,1,1,1,256.0,0,0,0,0,0,0,0,0.0,0,0.0,932.0,932.0,0,2,0,0,1271,1369,0,2640,0.0,0.0,2,1,5,1,1,8,0,1,1,0,1967.0,1,2.0,515.0,0,0,0,0,120,0,0,168,0,-1,-1,-1,0,5,2009,0,0
20,4,80.0,9.6,0,-1,0,0,0,0,0,9,1,0,0,0,5,5,1969,1969,0,0,2,2,1,128.0,0,0,1,1,0,3,2,553.0,1,147.0,588.0,1288.0,0,1,0,0,1336,0,0,1336,0.0,1.0,2,0,3,1,0,6,0,1,2,0,1969.0,1,2.0,502.0,0,0,0,312,11,0,0,0,0,-1,-1,0,650,8,2009,0,0
20,4,75.0,9.0,0,-1,0,0,0,0,0,9,1,0,0,0,6,5,1969,1969,0,0,2,2,1,200.0,0,0,1,0,0,1,4,955.0,0,0.0,261.0,1216.0,0,1,0,0,1216,0,0,1216,1.0,0.0,1,0,3,1,0,5,0,0,-1,0,1969.0,0,1.0,336.0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,8,2009,0,2
60,4,-1.0,13.774,0,-1,1,0,0,0,0,9,0,0,0,1,7,7,1977,1992,1,0,2,2,1,283.0,0,1,0,1,0,0,1,432.0,0,0.0,476.0,908.0,0,0,0,0,1316,972,0,2288,0.0,0.0,1,2,4,1,1,8,0,2,1,0,1977.0,1,2.0,520.0,0,0,0,321,72,0,0,156,0,-1,-1,-1,0,11,2009,0,0
20,4,62.0,7.13,0,-1,0,0,0,0,0,0,0,0,0,0,5,6,1967,1967,0,0,2,2,0,0.0,0,0,0,0,0,0,4,648.0,0,0.0,216.0,864.0,0,1,0,0,864,0,0,864,0.0,1.0,1,0,2,1,0,5,0,0,-1,0,1967.0,2,1.0,312.0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,6,2009,0,0
20,4,80.0,9.6,0,-1,0,0,0,0,0,0,0,0,0,0,5,5,1967,1967,1,0,2,2,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,1568.0,1568.0,0,1,0,0,1568,0,0,1568,0.0,0.0,1,1,3,1,0,7,0,0,-1,0,1967.0,0,2.0,440.0,0,0,0,160,40,0,0,0,0,-1,-1,-1,0,3,2009,2,0
60,4,80.0,9.6,0,-1,0,0,0,0,0,9,0,0,0,1,7,5,1974,1974,0,0,4,4,1,252.0,0,0,1,0,0,0,2,698.0,0,0.0,467.0,1165.0,0,2,0,0,1165,896,0,2061,0.0,1.0,2,1,4,1,0,8,0,1,1,0,1974.0,1,2.0,498.0,0,0,0,0,77,0,0,196,0,-1,-1,-1,0,5,2009,2,2
85,4,-1.0,16.5,0,-1,0,0,0,0,0,9,0,0,0,4,6,5,1971,1971,1,0,2,2,1,509.0,0,0,1,1,0,1,1,962.0,0,0.0,270.0,1232.0,0,3,0,0,1320,0,0,1320,0.0,1.0,2,0,3,1,0,5,0,1,0,0,1971.0,1,2.0,495.0,0,0,0,0,20,0,0,0,0,-1,-1,-1,0,5,2009,0,0
20,4,60.0,7.436,0,-1,0,0,0,0,0,0,0,0,0,0,4,7,1960,1960,0,0,0,0,0,0.0,0,0,1,0,0,0,2,734.0,0,0.0,160.0,894.0,0,2,0,0,894,0,0,894,1.0,0.0,1,0,2,1,0,5,0,1,3,1,1988.0,0,2.0,396.0,0,0,0,0,0,0,360,0,0,-1,2,-1,0,8,2009,0,0
20,4,65.0,8.125,0,-1,0,0,0,0,0,0,0,0,0,0,5,7,1959,1959,1,0,1,1,0,0.0,0,0,1,0,0,0,4,403.0,0,0.0,461.0,864.0,0,0,0,0,864,0,0,864,0.0,0.0,1,0,3,1,0,5,0,0,-1,1,1960.0,0,1.0,308.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,9,2009,0,0
20,4,-1.0,9.45,0,-1,1,0,0,1,0,0,0,0,0,0,4,5,1957,1957,0,0,3,3,1,160.0,0,0,1,0,0,0,4,775.0,0,0.0,265.0,1040.0,0,1,0,0,1362,0,0,1362,1.0,0.0,1,0,3,1,0,6,0,1,0,0,1982.0,1,3.0,768.0,0,0,0,0,0,84,0,0,0,-1,0,-1,0,5,2009,0,0
20,4,-1.0,13.495,0,-1,1,0,0,1,0,0,0,0,0,0,5,6,1956,1956,0,0,3,3,1,70.0,0,1,1,0,0,0,4,625.0,2,201.0,222.0,1048.0,0,3,0,0,1728,0,0,1728,1.0,0.0,2,0,3,1,0,7,1,1,0,1,1956.0,0,2.0,576.0,0,0,0,0,99,0,0,0,0,-1,-1,-1,0,7,2009,0,0
20,4,85.0,9.35,0,-1,0,0,0,0,0,0,0,0,0,0,5,6,1961,1995,0,0,3,3,1,217.0,0,0,1,0,0,0,2,310.0,3,512.0,491.0,1313.0,0,1,0,0,1313,0,0,1313,1.0,0.0,1,1,3,1,1,6,0,1,1,0,1961.0,1,2.0,610.0,0,0,0,172,28,0,0,121,0,-1,0,-1,0,2,2009,0,0
20,4,115.0,10.5,0,-1,1,0,0,0,0,0,0,0,0,0,5,5,1964,1964,0,0,2,2,2,144.0,0,1,1,0,0,0,5,998.0,0,0.0,294.0,1292.0,0,1,0,0,1292,0,0,1292,1.0,0.0,1,1,3,1,0,6,0,2,0,1,1964.0,0,2.0,520.0,0,0,0,0,32,0,0,92,0,-1,-1,-1,0,7,2009,2,2
60,4,-1.0,8.97,0,-1,1,0,0,1,0,0,0,0,0,1,5,6,1965,1965,0,0,1,1,0,0.0,0,1,1,0,0,0,2,388.0,0,0.0,356.0,744.0,0,1,0,0,825,1315,0,2140,0.0,0.0,2,1,4,1,0,7,0,1,1,0,1965.0,2,2.0,549.0,0,0,0,0,40,264,0,0,0,-1,0,-1,0,6,2009,0,0
80,4,85.0,11.475,0,-1,0,0,0,1,0,0,0,0,0,3,6,6,1961,1961,1,0,2,2,1,90.0,0,0,1,0,0,2,2,568.0,0,0.0,640.0,1208.0,0,0,0,0,1576,0,0,1576,1.0,0.0,1,0,4,1,1,7,0,1,3,2,1961.0,2,2.0,368.0,0,0,0,85,0,0,0,0,0,-1,-1,-1,0,9,2009,0,0
20,4,68.0,9.768,0,-1,0,0,0,0,0,0,0,0,0,0,5,5,1955,1955,0,0,3,3,0,0.0,0,0,1,0,0,0,3,100.0,4,247.0,613.0,960.0,0,2,0,0,960,0,0,960,1.0,0.0,1,0,2,1,0,5,0,0,-1,0,1955.0,1,1.0,330.0,0,0,0,0,70,0,0,0,0,-1,0,-1,0,2,2009,0,0
20,4,90.0,9.9,0,-1,0,0,0,0,0,0,1,0,0,0,6,5,1967,1967,0,0,10,10,0,0.0,1,0,1,0,0,0,3,1173.0,0,0.0,507.0,1680.0,0,1,0,0,1691,0,0,1691,1.0,0.0,1,0,2,1,0,5,0,0,-1,0,1967.0,0,2.0,550.0,2,0,0,0,67,260,0,0,0,-1,0,-1,0,4,2009,0,0
20,4,92.0,10.573,0,-1,1,0,0,1,0,0,0,0,0,0,6,6,1961,1961,1,0,1,1,1,3.0,0,0,1,0,0,0,3,1312.0,0,0.0,141.0,1453.0,0,0,0,0,1453,0,0,1453,1.0,0.0,2,0,3,1,0,6,0,1,1,0,1961.0,1,2.0,530.0,0,0,0,0,49,0,0,288,0,-1,1,-1,0,4,2009,0,0
20,4,80.0,14.695,0,-1,1,0,0,0,0,0,0,0,0,0,6,8,1966,2008,0,0,1,1,1,210.0,0,1,1,0,0,0,2,1387.0,0,0.0,175.0,1562.0,0,2,0,0,1567,0,0,1567,1.0,0.0,2,0,2,1,1,5,0,2,0,0,1966.0,0,2.0,542.0,0,0,0,0,110,0,0,342,0,-1,2,-1,0,7,2009,0,0
20,4,73.0,8.76,0,-1,0,0,0,0,0,0,0,0,0,0,5,7,1956,1956,0,0,3,3,1,164.0,1,0,1,0,0,0,2,856.0,0,0.0,313.0,1169.0,0,1,0,0,1144,0,0,1144,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1956.0,1,1.0,286.0,0,0,0,257,0,0,0,0,0,-1,-1,-1,0,6,2009,0,0
20,4,-1.0,12.285,0,-1,1,0,0,0,0,0,0,0,0,0,7,6,1960,1960,0,0,4,4,1,128.0,0,0,1,0,0,0,4,544.0,0,0.0,785.0,1329.0,0,2,0,0,1329,0,0,1329,0.0,0.0,1,1,3,1,0,5,0,2,0,0,1960.0,0,2.0,441.0,0,0,0,0,0,203,0,0,0,-1,-1,-1,0,8,2009,0,0
20,4,66.0,9.24,0,-1,1,0,0,0,0,0,0,0,0,0,6,8,1959,1998,1,0,1,1,0,0.0,1,0,1,0,0,0,2,708.0,0,0.0,280.0,988.0,0,1,0,0,988,0,0,988,1.0,0.0,2,0,3,1,1,6,0,0,-1,0,1959.0,0,1.0,297.0,0,0,0,156,0,0,0,0,0,-1,-1,-1,0,6,2009,0,0
20,4,70.0,8.75,0,-1,0,0,0,0,0,0,0,0,0,0,5,5,1956,1956,0,0,6,7,0,0.0,0,0,1,0,0,0,3,435.0,3,202.0,565.0,1202.0,0,1,0,0,1202,0,0,1202,0.0,1.0,1,0,3,1,0,6,0,0,-1,0,1956.0,1,1.0,304.0,0,0,0,0,35,120,0,0,0,-1,2,-1,0,11,2009,2,2
20,4,70.0,8.75,0,-1,0,0,0,0,0,0,0,0,0,0,5,5,1955,1955,0,0,8,9,0,0.0,0,0,1,0,0,0,3,172.0,2,483.0,727.0,1382.0,0,2,0,1,1382,0,0,1382,0.0,1.0,1,0,3,1,1,6,0,0,-1,0,1955.0,0,1.0,350.0,0,0,0,280,0,0,0,0,0,-1,2,-1,0,7,2009,0,0
20,4,80.0,10.4,0,-1,0,0,0,1,0,0,0,0,0,0,4,5,1956,1956,0,0,4,4,0,0.0,0,0,1,0,0,0,3,155.0,2,750.0,295.0,1200.0,0,1,0,0,1200,0,0,1200,1.0,0.0,1,0,3,1,0,6,0,2,0,0,1956.0,0,1.0,294.0,0,0,0,0,189,140,0,0,0,-1,-1,-1,0,11,2009,0,3
90,4,76.0,9.482,0,-1,0,0,0,0,0,0,0,0,2,0,5,4,1958,1958,1,0,3,3,1,657.0,0,0,0,0,0,0,0,0.0,0,0.0,1866.0,1866.0,0,0,0,0,1866,0,0,1866,0.0,0.0,2,0,4,2,0,8,0,0,-1,1,1958.0,0,2.0,495.0,0,1,0,0,0,0,0,0,0,-1,-1,-1,0,12,2009,0,0
20,4,53.0,8.128,0,-1,1,0,0,2,0,0,0,0,0,0,6,7,1954,1954,1,0,1,1,1,80.0,0,0,1,0,0,0,2,490.0,0,0.0,572.0,1062.0,0,2,0,0,1062,0,0,1062,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1954.0,0,1.0,297.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,2009,0,0
20,4,67.0,13.07,0,-1,0,0,0,1,0,0,0,0,0,0,5,5,1951,1951,1,0,1,1,0,0.0,0,0,1,0,0,0,3,308.0,0,0.0,323.0,631.0,0,1,0,1,1112,0,0,1112,0.0,0.0,1,0,2,1,0,5,0,0,-1,3,1951.0,0,2.0,480.0,0,0,0,0,0,0,0,255,0,-1,-1,-1,0,10,2009,0,0
30,4,80.0,8.48,0,-1,0,0,0,1,0,0,0,0,0,0,5,6,1945,1950,0,0,1,1,0,0.0,0,1,1,0,0,0,4,700.0,0,0.0,93.0,793.0,0,1,0,0,793,0,0,793,1.0,0.0,1,0,2,1,3,4,0,0,-1,1,1945.0,0,1.0,240.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,2009,0,0
20,4,60.0,7.626,0,-1,0,0,0,0,0,0,0,0,0,0,5,8,1952,2005,1,0,3,3,0,0.0,1,0,1,0,0,0,1,931.0,0,0.0,100.0,1031.0,0,2,0,0,1031,0,0,1031,1.0,0.0,1,0,2,1,1,5,0,0,-1,0,1952.0,0,1.0,230.0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,3,2009,0,0
20,4,75.0,9.533,0,-1,0,0,0,0,0,0,0,0,0,0,5,5,1953,1953,1,0,3,3,1,140.0,0,0,3,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,1,0,1,1210,0,0,1210,0.0,0.0,1,1,2,1,0,7,0,0,-1,0,1953.0,2,1.0,616.0,0,0,0,208,0,100,0,0,0,-1,0,-1,0,8,2009,3,0
60,4,78.0,11.419,0,-1,0,0,0,1,0,0,2,0,0,1,7,7,1948,1999,0,0,7,6,0,0.0,0,0,1,0,0,3,2,699.0,0,0.0,0.0,699.0,0,0,0,1,801,726,0,1527,1.0,0.0,1,1,3,1,0,6,0,1,0,0,1948.0,0,2.0,410.0,0,0,0,0,0,134,0,0,0,-1,2,-1,0,12,2009,0,0
20,4,60.0,9.6,0,-1,0,0,0,0,0,0,0,0,0,0,5,6,1950,1950,0,0,3,3,0,0.0,0,0,1,0,0,0,4,390.0,0,0.0,810.0,1200.0,0,1,0,0,1200,0,0,1200,0.0,0.0,1,0,3,1,0,6,0,0,-1,0,1950.0,2,1.0,246.0,0,0,0,126,0,0,0,0,0,-1,2,-1,0,8,2009,0,0
20,4,53.0,5.47,0,-1,0,0,0,0,0,2,0,0,0,0,3,5,1958,1958,0,0,1,1,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,792.0,792.0,0,2,0,1,792,0,0,792,0.0,0.0,1,0,2,1,0,4,0,0,-1,0,1958.0,0,1.0,366.0,1,0,0,0,90,0,0,0,0,-1,-1,-1,0,8,2009,0,0
60,4,60.0,10.8,0,-1,0,0,0,0,0,2,0,0,0,1,5,7,1939,2006,0,0,0,0,0,0.0,0,1,2,0,0,0,0,0.0,0,0.0,676.0,676.0,0,0,0,0,676,676,0,1352,0.0,1.0,2,0,4,1,1,7,0,0,-1,1,1939.0,0,2.0,720.0,0,0,0,187,0,128,0,0,0,-1,-1,-1,0,8,2009,0,0
70,4,80.0,8.146,0,-1,0,0,0,1,0,2,0,0,0,1,4,8,1900,2003,0,0,1,1,0,0.0,1,1,2,3,0,0,0,0.0,0,0.0,405.0,405.0,0,2,0,0,717,322,0,1039,0.0,0.0,1,0,2,1,0,6,0,0,-1,1,1940.0,0,1.0,281.0,0,0,1,0,0,168,0,111,0,-1,-1,-1,0,5,2009,0,0
30,4,60.0,10.23,0,1,0,0,0,0,0,2,0,0,0,0,5,7,1925,1950,0,0,1,1,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,1054.0,1054.0,0,0,0,0,1078,0,0,1078,0.0,0.0,1,0,3,1,2,6,0,0,-1,1,1987.0,0,1.0,264.0,0,0,1,0,0,0,0,112,0,-1,2,-1,0,12,2009,0,0
50,4,60.0,10.41,0,1,0,0,0,0,0,2,0,0,0,2,4,5,1915,1950,0,0,1,1,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,1313.0,1313.0,0,1,0,0,1313,0,1064,2377,0.0,0.0,2,0,3,1,1,8,2,1,1,1,1954.0,0,2.0,528.0,0,0,0,0,0,432,0,0,0,-1,-1,-1,0,6,2009,0,0
70,4,60.0,7.2,0,-1,0,0,0,1,0,2,2,0,0,1,7,9,1910,2008,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0.0,560.0,560.0,0,0,0,0,930,760,0,1690,0.0,0.0,2,0,4,1,1,5,0,0,-1,1,2008.0,0,2.0,624.0,0,0,0,0,0,112,0,0,0,-1,-1,-1,0,8,2009,0,0
30,4,90.0,5.4,0,-1,0,0,0,0,0,2,2,0,0,0,2,5,1940,1950,0,0,9,8,0,0.0,3,0,0,3,0,0,0,0.0,0,0.0,416.0,416.0,0,2,1,1,599,0,0,599,1.0,0.0,1,0,2,1,1,4,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,0,81,0,0,0,0,-1,-1,-1,0,6,2009,0,0
30,4,60.0,10.8,0,1,0,0,0,0,0,2,0,0,0,0,5,7,1920,1950,0,0,3,3,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,720.0,720.0,0,1,1,0,846,0,0,846,0.0,0.0,1,0,2,1,1,4,0,0,-1,1,1980.0,2,2.0,576.0,0,0,1,0,0,0,0,0,0,-1,-1,-1,0,6,2009,0,0
30,4,60.0,10.8,0,1,0,0,0,1,0,2,0,0,0,0,3,5,1890,1998,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,630.0,630.0,0,1,0,1,725,0,0,725,0.0,0.0,1,1,1,1,0,4,0,0,-1,1,1959.0,0,1.0,320.0,0,0,0,0,30,0,0,0,0,-1,-1,-1,0,11,2009,0,0
90,4,81.0,9.671,0,-1,0,0,0,1,0,0,2,0,2,1,6,5,1969,1969,0,0,1,1,2,480.0,0,0,1,0,0,0,0,0.0,0,0.0,1248.0,1248.0,0,1,0,0,1248,1296,0,2544,0.0,0.0,2,2,6,2,0,12,0,0,-1,0,1969.0,1,3.0,907.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,2009,0,0
20,4,83.0,10.143,0,-1,0,0,0,0,0,0,0,0,0,0,6,7,1963,1963,0,0,2,2,1,295.0,0,0,1,0,0,0,3,384.0,0,0.0,996.0,1380.0,0,3,0,0,1380,0,0,1380,0.0,0.0,1,1,3,1,0,6,0,0,-1,0,1963.0,0,1.0,364.0,0,0,0,0,0,0,0,216,0,-1,2,-1,0,6,2009,0,0
20,4,77.0,11.5,0,-1,1,0,0,0,0,0,0,0,0,0,6,4,1967,1967,0,0,2,2,0,0.0,3,0,1,0,2,0,4,872.0,1,60.0,108.0,1040.0,0,2,0,0,1040,0,0,1040,1.0,0.0,1,0,3,1,0,6,1,1,3,0,1967.0,1,2.0,480.0,0,0,0,0,0,156,0,0,0,-1,0,-1,0,5,2009,0,0
20,4,62.0,8.01,0,-1,0,0,0,0,0,0,0,0,0,0,6,9,1958,2007,1,0,3,3,0,0.0,1,1,1,0,0,3,1,745.0,0,0.0,206.0,951.0,0,2,0,0,951,0,0,951,1.0,0.0,1,0,2,1,1,6,0,0,-1,1,1985.0,0,2.0,480.0,0,0,0,0,0,42,0,0,0,-1,-1,0,450,9,2009,0,0
20,4,90.0,10.454,0,-1,1,0,0,1,0,0,0,0,0,0,6,6,1957,1957,1,0,4,4,2,143.0,0,0,1,0,0,0,3,546.0,0,0.0,559.0,1105.0,0,2,0,1,1105,0,0,1105,0.0,0.0,1,0,3,1,0,5,0,0,-1,1,1957.0,0,1.0,308.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,2009,0,0
20,4,80.0,9.0,0,-1,1,1,0,0,1,0,0,0,0,0,6,6,1958,1958,3,1,3,3,1,82.0,0,0,1,1,0,2,0,0.0,0,0.0,160.0,160.0,0,3,0,0,1142,0,0,1142,0.0,0.0,1,0,2,1,0,5,0,1,0,3,1958.0,1,1.0,384.0,0,0,0,0,28,64,0,0,0,-1,-1,-1,0,4,2009,0,0
50,4,60.0,8.064,0,-1,0,0,0,0,0,0,2,0,0,2,6,5,1950,1950,0,0,3,3,0,0.0,0,0,1,0,0,1,3,621.0,0,0.0,174.0,795.0,0,2,1,0,765,368,0,1133,0.0,0.0,1,0,3,1,0,5,0,0,-1,1,1989.0,0,2.0,900.0,0,0,0,0,0,0,0,231,0,-1,-1,-1,0,12,2009,2,2
20,4,71.0,7.35,0,-1,0,0,0,0,0,0,0,0,0,0,5,6,1958,1958,1,0,6,7,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,1041.0,1041.0,0,2,0,0,1041,0,0,1041,0.0,0.0,1,0,3,1,0,6,0,0,-1,0,1958.0,1,1.0,294.0,0,0,0,0,0,0,0,0,0,-1,2,-1,0,3,2009,0,0
20,4,60.0,7.2,0,-1,0,0,0,1,0,0,0,0,0,0,5,7,1952,1952,0,0,1,1,0,0.0,0,1,1,0,1,0,2,630.0,3,102.0,0.0,732.0,0,1,0,0,732,0,0,732,1.0,0.0,1,0,2,1,0,4,0,0,-1,1,1952.0,0,1.0,240.0,0,0,0,0,68,0,0,0,0,-1,-1,-1,0,9,2009,0,0
80,4,80.0,8.0,0,-1,0,0,0,0,0,0,0,0,0,3,5,5,1959,1959,0,0,6,4,0,0.0,0,0,1,1,0,1,1,433.0,1,95.0,0.0,528.0,0,1,0,0,1183,0,0,1183,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1959.0,1,1.0,288.0,0,0,0,0,0,0,0,0,0,-1,2,-1,0,7,2009,0,0
50,4,60.0,10.8,0,-1,0,0,0,0,0,0,2,0,0,2,4,7,1949,1996,0,0,1,1,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,832.0,832.0,0,1,0,2,832,629,0,1461,0.0,0.0,2,0,4,1,0,6,0,0,-1,1,1949.0,0,1.0,384.0,0,0,0,0,204,0,0,0,0,-1,-1,-1,0,8,2009,0,0
50,4,60.0,8.064,0,-1,0,0,0,1,0,0,2,0,0,2,6,7,1948,1994,0,0,1,1,0,0.0,0,0,1,0,0,0,5,120.0,0,0.0,744.0,864.0,0,1,0,0,1064,0,431,1495,0.0,0.0,1,0,3,1,0,6,0,0,-1,1,1994.0,0,2.0,576.0,0,0,0,180,36,0,0,0,0,-1,-1,-1,0,8,2009,2,2
60,4,76.0,7.57,0,-1,0,0,0,1,0,0,0,0,0,1,6,5,1964,1964,0,0,2,2,1,420.0,0,0,1,0,0,0,0,0.0,0,0.0,780.0,780.0,0,1,0,0,993,813,0,1806,0.0,0.0,1,1,4,1,0,8,0,0,-1,0,1964.0,0,2.0,483.0,0,0,0,0,55,0,0,0,0,-1,-1,-1,0,3,2009,0,0
90,4,75.0,8.604,0,-1,1,0,0,0,0,0,0,0,2,4,5,7,1978,1978,0,0,4,4,1,124.0,0,1,1,1,0,1,1,941.0,0,0.0,0.0,941.0,0,2,0,0,941,0,0,941,1.0,0.0,1,0,2,1,1,4,0,0,-1,0,1978.0,0,2.0,564.0,0,0,0,0,40,0,0,0,0,-1,-1,-1,0,11,2009,0,0
20,4,80.0,7.936,0,-1,0,0,0,0,0,0,0,0,0,0,6,6,1963,1963,1,0,2,2,0,0.0,0,0,1,0,0,0,4,826.0,0,0.0,219.0,1045.0,0,1,0,0,1045,0,0,1045,1.0,0.0,1,0,3,1,0,6,0,1,2,0,1963.0,1,1.0,264.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,2009,0,0
50,3,68.0,4.08,0,1,0,0,0,0,0,2,0,0,0,2,6,8,1935,1998,0,0,3,3,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,901.0,901.0,0,2,0,0,861,517,0,1378,0.0,0.0,1,0,3,1,1,6,0,0,-1,1,1920.0,0,1.0,162.0,1,1,2,54,0,40,0,0,0,-1,-1,-1,0,6,2009,0,0
90,3,57.0,10.307,0,1,0,0,0,0,0,2,0,0,2,1,6,5,1910,1950,0,0,3,3,0,0.0,0,0,1,0,0,3,5,633.0,0,0.0,339.0,972.0,0,2,1,1,972,972,0,1944,1.0,0.0,2,0,4,2,0,12,0,0,-1,1,1920.0,0,2.0,324.0,1,0,1,0,28,169,0,0,0,-1,-1,-1,0,6,2009,0,0
50,3,90.0,15.66,0,-1,0,0,0,0,0,2,0,0,0,2,5,8,1910,2003,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0.0,0,0.0,240.0,240.0,0,1,0,0,810,496,0,1306,0.0,0.0,1,1,3,1,1,6,0,0,-1,1,1959.0,0,2.0,472.0,1,0,1,0,0,0,0,0,0,-1,0,-1,0,7,2009,0,0
70,3,90.0,9.9,0,-1,0,0,0,1,0,2,0,0,0,1,5,8,1910,2002,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0.0,0,0.0,504.0,504.0,0,0,0,0,764,700,0,1464,0.0,0.0,2,0,3,1,0,7,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,0,0,176,0,0,0,-1,-1,-1,0,3,2009,0,0
70,3,57.0,6.406,0,1,0,0,0,0,0,2,0,0,0,1,5,6,1939,1950,0,0,3,3,0,0.0,0,0,2,0,0,0,2,421.0,0,0.0,269.0,690.0,0,1,0,1,868,690,0,1558,0.0,0.0,1,1,3,1,0,7,0,1,0,1,1939.0,0,2.0,400.0,0,0,0,0,36,0,0,182,0,-1,0,-1,0,10,2009,0,0
190,3,63.0,7.627,0,-1,0,0,0,1,0,2,2,0,4,1,4,6,1920,1950,0,0,8,9,0,0.0,3,0,2,3,3,0,0,0.0,0,0.0,600.0,600.0,0,2,1,0,1101,600,0,1701,0.0,0.0,2,0,4,2,3,8,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,0,0,148,0,0,0,-1,-1,-1,0,10,2009,0,0
50,3,56.0,10.134,0,1,0,0,0,0,0,2,0,0,0,2,5,5,1910,1950,0,0,1,1,0,0.0,0,0,2,3,0,0,0,0.0,0,0.0,801.0,801.0,0,2,1,0,801,646,0,1447,0.0,0.0,1,0,3,1,0,6,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,80,0,244,0,0,0,-1,-1,-1,0,7,2009,0,0
