MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,tag
190,4,-1.0,164.66,1,-1,1,1,0,1,2,15,0,0,4,2,5,6,1965,1965,0,0,4,4,0,0.0,0,0,1,0,0,2,2,1249.0,3,147.0,103.0,1499.0,0,0,0,0,1619,167,0,1786,2.0,0.0,2,0,3,1,0,7,0,2,0,0,1965.0,2,2.0,529.0,0,0,0,670,0,0,0,0,0,-1,-1,0,700,8,2008,0,0,228.95
20,4,86.0,14.157,0,-1,1,1,0,1,0,17,0,0,0,0,9,5,2005,2006,1,0,0,0,2,200.0,1,0,0,2,0,2,1,1249.0,0,0.0,673.0,1922.0,0,0,0,0,1922,0,0,1922,1.0,0.0,2,0,3,1,1,8,0,1,0,0,2005.0,2,3.0,676.0,0,0,0,178,51,0,0,0,0,-1,-1,-1,0,7,2007,0,0,377.426
20,4,70.0,9.135,0,-1,0,0,0,0,0,1,0,0,0,0,7,5,2002,2003,0,0,0,0,1,113.0,1,0,0,1,0,1,1,810.0,0,0.0,726.0,1536.0,0,0,0,0,1536,0,0,1536,1.0,0.0,2,0,3,1,1,7,0,0,-1,0,2002.0,1,2.0,532.0,0,0,0,192,74,0,0,0,0,-1,-1,-1,0,12,2008,0,0,214.0
20,4,91.0,14.145,0,-1,0,0,0,1,0,9,0,0,0,0,7,7,1984,1998,0,0,3,3,0,0.0,1,0,1,1,0,3,2,213.0,0,0.0,995.0,1208.0,0,0,0,0,1621,0,0,1621,1.0,0.0,2,0,3,1,1,8,0,0,-1,0,1984.0,1,2.0,440.0,0,0,0,108,45,0,0,0,0,-1,-1,0,400,5,2006,0,0,202.5
20,4,66.0,12.4,0,-1,1,0,0,0,0,0,1,0,0,0,6,7,1958,1998,1,0,3,3,1,176.0,0,0,1,0,2,0,3,585.0,0,0.0,630.0,1215.0,0,1,0,1,1215,0,0,1215,0.0,0.0,1,0,3,1,0,6,0,0,-1,0,1958.0,0,1.0,297.0,0,0,0,0,0,0,0,234,0,-1,-1,-1,0,6,2009,0,0,155.0
60,4,85.0,14.191,0,-1,0,0,0,0,0,15,0,0,0,1,8,5,2002,2002,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,967.0,967.0,0,0,0,0,993,915,0,1908,0.0,0.0,2,1,4,1,1,9,0,0,-1,0,2002.0,2,2.0,431.0,0,0,0,135,0,0,0,0,0,-1,-1,-1,0,4,2010,0,0,202.9
20,1,60.0,8.4,0,-1,0,0,0,0,0,10,1,0,0,0,4,4,1950,1950,0,0,3,9,0,0.0,3,2,1,0,2,0,0,0.0,0,0.0,721.0,721.0,0,2,0,0,841,0,0,841,0.0,0.0,1,0,2,1,0,4,0,0,-1,5,1950.0,0,1.0,294.0,0,0,1,250,0,24,0,0,0,-1,-1,-1,0,9,2009,0,0,82.0
90,4,-1.0,8.544,0,-1,0,0,0,0,0,0,0,0,2,0,3,4,1949,1950,0,0,9,8,1,340.0,0,0,3,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,3,3,1,1,1040,0,0,1040,0.0,0.0,2,0,2,2,0,6,0,0,-1,1,1949.0,0,2.0,400.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,2006,0,0,87.5
120,4,63.0,8.849,0,-1,1,0,0,0,0,6,0,0,1,0,9,5,2005,2005,1,0,1,1,1,616.0,2,0,0,2,0,0,1,28.0,0,0.0,1656.0,1684.0,0,0,0,0,1684,0,0,1684,0.0,0.0,2,0,2,1,2,6,0,1,4,0,2005.0,1,2.0,564.0,0,0,0,495,72,0,0,0,0,-1,-1,-1,0,7,2008,0,0,266.0
160,3,36.0,2.592,0,-1,0,0,0,0,0,20,0,0,1,1,5,3,1976,1976,0,0,5,5,0,0.0,0,0,1,1,0,0,3,129.0,3,232.0,175.0,536.0,0,1,0,0,536,576,0,1112,0.0,0.0,1,1,3,1,0,4,0,0,-1,0,1976.0,0,1.0,336.0,0,0,0,182,0,0,0,0,0,-1,-1,-1,0,4,2010,0,0,85.0
50,4,65.0,6.435,0,-1,0,0,0,0,0,12,3,0,0,2,6,5,1939,1950,0,0,1,1,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,972.0,972.0,0,2,0,0,972,605,0,1577,0.0,0.0,1,0,3,1,3,6,0,1,0,1,1939.0,0,1.0,312.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,10,2006,0,0,140.2
20,4,-1.0,12.772,0,-1,1,0,0,2,0,0,0,0,0,0,6,8,1960,1998,1,0,1,1,0,0.0,0,1,1,0,0,3,4,498.0,0,0.0,460.0,958.0,0,1,0,0,958,0,0,958,0.0,0.0,1,0,2,1,0,5,0,0,-1,0,1960.0,1,1.0,301.0,0,0,0,0,0,0,0,0,0,-1,-1,1,15500,4,2007,0,0,151.5
20,4,-1.0,17.6,0,-1,1,0,0,0,0,0,0,0,0,0,6,5,1960,1960,0,0,3,3,1,30.0,0,0,1,0,0,0,4,1270.0,0,0.0,208.0,1478.0,0,0,0,1,1478,0,0,1478,1.0,0.0,2,0,3,1,0,6,0,2,0,0,1960.0,0,2.0,498.0,0,0,0,0,40,0,0,0,0,-1,-1,-1,0,12,2009,0,0,157.5
160,4,36.0,2.448,0,-1,0,0,0,0,0,6,0,0,3,1,7,5,2003,2004,0,0,0,6,2,106.0,1,0,0,1,0,0,1,573.0,0,0.0,191.0,764.0,0,0,0,0,764,862,0,1626,1.0,0.0,2,1,2,1,1,6,0,0,-1,2,2003.0,1,2.0,474.0,0,0,0,0,27,0,0,0,0,-1,-1,-1,0,10,2008,0,0,154.0
60,4,56.0,20.431,0,-1,2,0,0,0,0,6,0,0,0,1,9,5,2005,2006,1,0,5,5,1,870.0,2,0,0,2,0,0,1,1410.0,0,0.0,438.0,1848.0,0,0,0,0,1848,880,0,2728,1.0,0.0,2,1,4,1,2,10,0,2,4,0,2006.0,2,3.0,706.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,2006,1,1,437.154
120,4,68.0,7.82,0,-1,1,0,0,0,0,6,0,0,1,0,9,5,2007,2007,1,0,1,1,1,362.0,2,0,0,2,0,0,0,0.0,0,0.0,1869.0,1869.0,0,0,0,0,1869,0,0,1869,0.0,0.0,2,0,2,1,2,6,0,1,0,0,2007.0,1,2.0,617.0,0,0,0,210,54,0,0,0,0,-1,-1,-1,0,12,2007,1,1,318.061
120,4,-1.0,5.271,0,-1,1,3,0,0,1,19,0,0,0,0,7,5,1986,1986,0,0,3,3,0,0.0,0,0,0,1,0,2,1,1082.0,0,0.0,371.0,1453.0,0,2,0,0,1453,0,0,1453,1.0,0.0,1,1,2,1,1,6,0,1,1,0,1986.0,1,2.0,445.0,0,0,0,0,80,0,0,184,0,-1,-1,-1,0,12,2006,0,2,190.0
50,4,60.0,9.084,0,-1,0,0,0,0,0,4,2,0,0,2,5,6,1941,1950,0,0,0,0,0,0.0,0,0,1,0,2,3,5,236.0,1,380.0,0.0,616.0,0,1,1,0,616,495,0,1111,0.0,1.0,1,0,3,1,0,5,0,0,-1,1,1941.0,0,1.0,200.0,0,1,0,48,0,0,0,0,0,-1,-1,-1,0,3,2008,6,0,95.0
30,3,60.0,8.52,0,-1,0,0,0,0,0,2,0,0,0,0,6,8,1928,2003,0,0,0,0,0,0.0,0,1,2,0,0,0,0,0.0,0,0.0,624.0,624.0,0,2,0,0,720,0,0,720,0.0,0.0,1,0,2,1,0,5,0,0,-1,1,2005.0,0,2.0,484.0,0,0,0,106,0,0,0,0,0,-1,-1,-1,0,5,2010,0,0,105.9
50,4,60.0,8.4,0,-1,0,2,0,0,0,18,0,0,0,2,6,5,1940,2000,0,0,3,1,0,0.0,0,0,1,0,0,0,5,388.0,0,0.0,552.0,940.0,0,0,0,0,1192,403,0,1595,0.0,0.0,1,0,2,1,0,6,0,2,0,0,1940.0,0,1.0,240.0,0,0,0,0,0,108,0,0,0,-1,-1,-1,0,6,2006,0,0,140.0
20,4,105.0,11.249,0,-1,2,0,0,0,0,1,0,0,0,0,6,5,1995,1995,0,0,0,0,0,0.0,1,1,0,1,1,0,2,334.0,3,544.0,322.0,1200.0,0,0,0,0,1200,0,0,1200,1.0,0.0,2,0,3,1,1,6,0,0,-1,0,1995.0,1,2.0,521.0,0,0,0,0,26,0,0,0,0,-1,-1,-1,0,8,2007,0,0,177.5
20,4,-1.0,9.248,0,-1,1,0,0,0,0,7,0,0,0,0,6,6,1992,1992,0,0,2,2,1,106.0,0,0,0,1,0,0,1,560.0,0,0.0,598.0,1158.0,0,2,0,0,1167,0,0,1167,1.0,0.0,2,0,3,1,1,6,0,0,-1,0,1992.0,1,2.0,400.0,0,0,0,120,26,0,0,0,0,-1,-1,-1,0,7,2009,0,0,173.0
120,3,44.0,4.224,0,-1,0,0,0,0,0,20,0,0,1,0,5,5,1976,1976,0,0,5,5,0,0.0,0,0,0,1,0,0,2,874.0,0,0.0,268.0,1142.0,0,1,0,0,1142,0,0,1142,1.0,0.0,1,1,3,1,0,6,0,1,3,0,1976.0,2,2.0,528.0,0,0,0,536,90,0,0,0,0,-1,0,-1,0,8,2007,0,0,134.0
80,4,92.0,6.93,0,-1,1,0,0,0,0,19,0,0,0,3,5,4,1958,1958,1,0,3,11,1,120.0,0,0,1,0,0,1,4,300.0,1,294.0,468.0,1062.0,0,0,0,2,1352,0,0,1352,0.0,1.0,1,0,3,1,1,6,2,0,-1,2,1958.0,0,1.0,288.0,0,0,0,168,0,294,0,0,0,-1,-1,-1,0,7,2006,0,2,130.0
60,4,78.0,12.011,0,-1,1,0,0,2,0,16,0,0,0,1,8,5,1998,1998,0,0,0,0,1,530.0,1,0,0,1,0,1,1,956.0,0,0.0,130.0,1086.0,0,0,0,0,1086,838,0,1924,1.0,0.0,2,1,3,1,1,7,0,1,1,0,1998.0,1,2.0,592.0,0,0,0,208,75,0,0,374,0,-1,-1,-1,0,6,2006,0,0,280.0
85,4,-1.0,7.54,0,-1,1,0,0,2,0,11,0,0,0,4,6,6,1978,1978,0,0,0,0,0,0.0,0,0,1,1,0,1,1,773.0,0,0.0,115.0,888.0,0,0,0,0,912,0,0,912,1.0,0.0,1,0,2,1,0,5,0,1,1,0,1978.0,1,2.0,470.0,0,0,0,0,0,0,0,192,0,-1,0,-1,0,6,2007,0,0,156.0
50,4,-1.0,9.144,0,0,0,0,0,0,0,12,0,0,0,2,5,5,1940,1982,0,0,1,1,0,0.0,0,0,1,0,0,0,3,399.0,0,0.0,484.0,883.0,0,2,0,0,988,517,0,1505,1.0,0.0,1,0,3,1,0,8,0,0,-1,1,1940.0,0,1.0,240.0,0,0,1,0,0,0,0,0,0,-1,-1,-1,0,7,2008,0,0,145.0
85,4,64.0,7.301,0,-1,0,0,0,1,0,4,0,0,0,4,7,5,2003,2003,0,0,2,2,1,500.0,1,0,3,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,0,0,0,495,1427,0,1922,0.0,0.0,3,0,4,1,1,7,0,1,4,2,2003.0,1,2.0,672.0,0,0,0,0,0,177,0,0,0,-1,-1,-1,0,7,2009,3,0,198.5
160,3,21.0,1.68,0,-1,0,0,0,0,0,21,0,0,3,1,6,8,1972,2007,0,0,2,2,1,510.0,0,0,1,0,0,0,2,162.0,0,0.0,321.0,483.0,0,2,0,0,483,504,0,987,0.0,0.0,1,1,2,1,1,5,0,0,-1,1,1972.0,0,1.0,264.0,0,0,0,250,0,0,0,0,0,-1,-1,-1,0,5,2009,0,0,118.0
60,4,-1.0,18.8,0,-1,1,0,0,3,0,9,0,0,0,1,6,5,1976,1976,0,0,2,2,1,120.0,0,0,0,1,0,3,1,712.0,0,0.0,84.0,796.0,0,1,0,0,790,784,0,1574,1.0,0.0,2,1,3,1,0,6,0,1,1,0,1976.0,2,2.0,566.0,0,0,0,306,111,0,0,0,0,-1,-1,-1,0,7,2006,0,0,190.0
70,3,59.0,10.69,0,-1,0,0,0,0,0,14,0,0,0,1,5,7,1920,1997,1,0,0,0,0,0.0,0,1,1,0,2,0,3,456.0,0,0.0,216.0,672.0,0,2,0,1,672,672,0,1344,0.0,0.0,1,0,3,1,0,6,0,0,-1,1,1964.0,0,1.0,468.0,0,1,0,0,128,218,0,0,0,-1,-1,-1,0,7,2009,0,0,147.0
20,4,-1.0,9.5,0,-1,1,0,0,0,0,0,0,0,0,0,6,5,1963,1963,0,0,4,4,1,247.0,0,0,1,1,0,0,4,609.0,0,0.0,785.0,1394.0,0,2,0,0,1394,0,0,1394,1.0,0.0,1,1,3,1,0,6,0,2,0,0,1963.0,1,2.0,514.0,0,0,0,0,76,0,0,185,0,-1,-1,-1,0,7,2009,0,0,159.0
80,4,101.0,9.15,0,-1,1,0,0,1,0,0,0,0,0,3,6,5,1962,1962,0,1,4,4,1,305.0,0,0,1,1,0,2,1,371.0,0,0.0,728.0,1099.0,0,2,0,0,1431,0,0,1431,0.0,1.0,1,0,3,1,0,6,0,1,0,3,1962.0,1,1.0,296.0,0,0,0,64,110,0,0,0,0,-1,-1,-1,0,12,2008,0,0,165.0
20,4,78.0,7.8,0,-1,0,0,0,0,0,0,0,0,0,0,5,6,1954,1954,0,0,2,2,1,200.0,0,0,0,0,0,0,5,540.0,0,0.0,728.0,1268.0,0,2,0,0,1268,0,0,1268,0.0,0.0,1,0,2,1,0,7,0,1,0,0,1954.0,2,1.0,244.0,0,0,0,0,98,0,0,0,0,-1,-1,-1,0,3,2010,0,0,132.0
20,4,-1.0,9.83,0,-1,1,0,0,1,0,0,0,0,0,0,5,7,1959,2006,0,0,3,3,0,0.0,0,1,1,0,0,0,2,72.0,1,258.0,733.0,1063.0,0,0,0,0,1287,0,0,1287,1.0,0.0,1,0,3,1,1,7,0,1,0,1,1997.0,2,2.0,576.0,0,0,0,364,17,0,0,182,0,-1,-1,-1,0,3,2010,0,0,162.0
60,4,-1.0,8.121,0,-1,1,0,0,0,0,7,0,0,0,1,6,5,2000,2000,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,953.0,953.0,0,0,0,0,953,711,0,1664,0.0,0.0,2,1,3,1,0,7,0,1,1,0,2000.0,1,2.0,460.0,0,0,0,100,40,0,0,0,0,-1,-1,-1,0,1,2006,0,0,172.4
50,4,80.0,17.12,0,-1,0,0,0,0,0,19,1,0,0,2,4,4,1959,1959,0,0,7,4,0,0.0,0,0,1,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,1,0,0,1120,468,0,1588,0.0,0.0,2,0,4,1,0,7,2,1,0,1,1991.0,2,2.0,680.0,0,0,1,0,59,0,0,0,0,-1,-1,-1,0,7,2008,0,0,134.432
120,4,50.0,7.175,0,-1,0,0,0,0,0,10,0,0,1,0,6,5,1984,1984,0,0,4,4,0,0.0,0,0,1,1,0,0,2,623.0,2,121.0,0.0,744.0,0,1,0,0,752,0,0,752,1.0,0.0,1,0,2,1,0,4,0,0,-1,0,1984.0,0,1.0,264.0,0,0,0,353,0,0,0,90,0,-1,0,-1,0,2,2010,0,0,125.0
20,4,79.0,10.634,0,-1,0,0,0,0,0,0,0,0,0,0,5,6,1953,1953,0,0,1,1,0,0.0,0,0,0,0,0,0,4,428.0,2,180.0,0.0,608.0,0,1,0,0,1319,0,0,1319,1.0,0.0,1,0,3,1,0,5,2,0,-1,0,1953.0,0,1.0,270.0,0,0,0,66,0,0,0,0,0,-1,2,-1,0,11,2009,0,0,123.0
60,4,65.0,8.2,0,-1,0,0,0,0,0,1,0,0,0,1,7,5,2003,2004,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,847.0,847.0,0,0,0,0,847,1081,0,1928,0.0,0.0,2,1,4,1,1,8,0,1,0,2,2003.0,2,2.0,434.0,0,0,0,100,48,0,0,0,0,-1,-1,-1,0,7,2007,0,0,219.5
30,4,-1.0,10.02,0,-1,1,3,0,0,2,4,0,0,0,0,1,1,1922,1950,0,0,3,3,0,0.0,3,2,2,3,3,2,4,350.0,0,0.0,333.0,683.0,0,2,1,1,904,0,0,904,1.0,0.0,0,1,1,1,3,4,4,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,0,3,2009,0,0,61.0
85,4,57.0,8.846,0,-1,1,0,0,2,0,1,0,0,0,4,5,5,1996,1996,0,0,0,0,0,0.0,1,0,0,1,0,1,1,298.0,0,0.0,572.0,870.0,0,0,0,0,914,0,0,914,0.0,0.0,1,0,2,1,0,5,0,0,-1,1,1998.0,0,2.0,576.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,2006,0,0,148.0
60,2,102.0,11.143,0,-1,1,0,0,1,0,5,0,0,0,1,8,5,2004,2005,0,0,5,5,0,0.0,1,0,0,1,0,0,0,0.0,0,0.0,1580.0,1580.0,0,0,0,0,1580,886,0,2466,0.0,0.0,3,0,4,1,1,8,0,1,0,0,2004.0,1,2.0,610.0,0,0,0,159,214,0,0,0,0,-1,-1,-1,0,12,2007,0,0,340.0
20,4,88.0,11.394,0,-1,0,0,0,1,0,17,0,0,0,0,9,2,2010,2010,1,0,0,0,2,350.0,1,0,0,2,0,1,1,1445.0,0,0.0,411.0,1856.0,0,0,0,0,1856,0,0,1856,1.0,0.0,1,1,1,1,2,8,0,1,4,0,2010.0,2,3.0,834.0,0,0,0,113,0,0,0,0,0,-1,-1,-1,0,6,2010,1,1,394.432
60,4,60.0,8.123,0,-1,1,0,0,0,0,7,3,0,0,1,6,5,2000,2000,0,0,0,0,1,16.0,0,0,0,1,0,0,0,0.0,0,0.0,982.0,982.0,0,0,0,0,1007,793,0,1800,0.0,0.0,2,1,3,1,0,7,0,1,1,0,2000.0,2,2.0,463.0,0,0,0,100,63,0,0,0,0,-1,-1,-1,0,6,2009,0,0,179.0
50,4,50.0,5.0,0,0,0,0,0,0,0,18,0,0,0,2,5,6,1924,1950,0,0,6,3,0,0.0,0,0,2,0,0,0,5,218.0,0,0.0,808.0,1026.0,0,1,0,0,1026,665,0,1691,0.0,0.0,2,0,3,1,1,6,0,1,0,1,1924.0,0,1.0,308.0,0,0,0,0,0,242,0,0,0,-1,-1,-1,0,5,2010,0,0,127.0
20,2,60.0,7.2,0,0,0,0,0,0,0,5,0,0,0,0,7,5,2006,2006,0,0,0,0,0,0.0,1,0,0,1,1,0,0,0.0,0,0.0,1293.0,1293.0,0,0,0,0,1301,0,0,1301,1.0,0.0,2,0,2,1,1,5,0,1,0,0,2006.0,1,2.0,572.0,0,0,0,216,121,0,0,0,0,-1,-1,-1,0,8,2006,1,1,187.75
60,4,79.0,9.245,0,-1,1,0,0,0,0,1,0,0,0,1,7,5,2006,2006,0,0,0,0,0,0.0,1,0,0,1,0,1,0,0.0,0,0.0,939.0,939.0,0,0,0,0,939,858,0,1797,0.0,0.0,2,1,3,1,1,8,0,0,-1,0,2006.0,1,2.0,639.0,0,0,0,144,53,0,0,0,0,-1,-1,-1,0,4,2007,0,0,213.5
45,1,60.0,9.0,0,-1,0,0,0,1,0,10,0,0,0,6,6,3,1928,1950,0,0,3,3,0,0.0,0,0,2,3,2,0,0,0.0,0,0.0,784.0,784.0,0,1,1,1,784,0,0,784,0.0,0.0,1,0,2,1,0,5,0,0,-1,1,1950.0,0,2.0,360.0,1,1,1,0,0,91,0,0,0,-1,-1,-1,0,10,2009,0,0,76.0
60,4,-1.0,53.107,0,-1,2,3,0,1,1,19,1,0,0,1,6,5,1992,1992,0,0,2,2,0,0.0,1,0,0,1,0,1,1,985.0,0,0.0,595.0,1580.0,0,0,0,0,1079,874,0,1953,1.0,0.0,2,1,3,1,1,9,0,2,2,0,1992.0,2,2.0,501.0,0,0,0,216,231,0,0,0,0,-1,-1,-1,0,6,2007,0,0,240.0
120,4,43.0,3.182,0,-1,0,0,0,0,0,22,0,0,1,0,8,5,2004,2005,0,0,0,0,1,16.0,1,0,0,1,0,0,1,24.0,0,0.0,1232.0,1256.0,0,0,0,0,1269,0,0,1269,0.0,0.0,2,0,2,1,1,6,0,1,1,0,2004.0,2,2.0,430.0,0,0,0,146,20,0,0,144,0,-1,-1,-1,0,4,2010,0,0,192.0
50,4,58.0,8.41,0,-1,0,0,0,3,0,4,1,0,0,2,5,3,1910,1996,2,0,3,0,0,0.0,0,2,0,0,0,0,0,0.0,0,0.0,658.0,658.0,0,1,0,0,658,526,0,1184,0.0,0.0,1,0,5,1,0,8,0,0,-1,-1,-1.0,-1,0.0,0.0,-1,-1,1,0,151,0,0,0,0,-1,-1,-1,0,5,2006,0,5,81.0
80,4,72.0,7.2,0,-1,0,0,0,0,0,4,0,0,0,3,6,6,1976,1976,1,0,1,1,1,255.0,0,0,1,0,0,1,2,631.0,0,0.0,410.0,1041.0,0,0,0,0,1125,0,0,1125,1.0,0.0,1,0,3,1,0,6,0,1,2,1,1977.0,0,1.0,352.0,0,0,0,296,0,0,0,0,0,-1,2,-1,0,10,2009,0,2,125.0
20,4,93.0,9.382,0,-1,1,0,0,2,0,1,0,0,0,0,7,5,1999,2000,0,0,0,0,1,125.0,1,0,0,1,0,0,0,0.0,0,0.0,1468.0,1468.0,0,0,0,0,1479,0,0,1479,0.0,0.0,2,0,3,1,1,6,0,0,-1,0,1999.0,1,2.0,577.0,0,0,0,120,25,0,0,0,0,-1,-1,-1,0,7,2008,0,0,191.0
60,4,96.0,12.474,0,-1,0,0,0,0,0,6,0,0,0,1,10,5,2007,2008,0,0,0,0,2,272.0,2,0,0,2,0,1,1,1280.0,0,0.0,402.0,1682.0,0,0,0,0,1742,590,0,2332,1.0,0.0,2,1,3,1,2,9,0,1,4,2,2008.0,2,3.0,846.0,0,0,0,196,134,0,0,0,0,-1,-1,-1,0,8,2008,1,1,426.0
50,4,50.0,8.405,0,1,0,0,0,0,0,4,0,0,0,2,5,8,1900,1950,0,0,1,1,0,0.0,0,0,2,0,1,0,3,241.0,3,391.0,229.0,861.0,0,0,0,0,961,406,0,1367,1.0,0.0,1,0,4,1,0,7,0,0,-1,1,1978.0,0,1.0,384.0,0,0,0,0,130,112,0,0,0,-1,0,-1,0,4,2008,0,0,119.0
60,4,71.0,12.209,0,-1,1,0,0,2,0,11,0,0,0,1,6,5,2001,2002,0,0,0,0,0,0.0,0,0,0,2,0,0,2,690.0,0,0.0,114.0,804.0,0,0,0,0,804,1157,0,1961,1.0,0.0,2,1,3,1,1,7,0,1,1,2,2001.0,2,2.0,560.0,0,0,0,125,192,0,0,0,0,-1,-1,-1,0,6,2009,0,0,215.0
20,4,-1.0,8.339,0,-1,1,0,0,0,0,0,0,0,0,0,5,7,1959,1959,0,0,1,1,0,0.0,0,0,3,-1,-1,-1,-1,0.0,-1,0.0,0.0,0.0,0,1,0,0,882,0,0,882,0.0,0.0,1,0,3,1,0,5,0,0,-1,0,1959.0,1,1.0,294.0,0,0,0,0,0,0,0,0,0,-1,0,0,1200,7,2007,0,0,106.5
30,4,-1.0,7.446,0,-1,0,0,0,1,0,12,1,0,0,0,4,5,1941,1950,0,0,7,6,0,0.0,0,0,1,0,0,0,3,266.0,0,0.0,522.0,788.0,0,1,0,1,788,0,0,788,0.0,0.0,1,0,2,1,0,4,0,2,1,-1,-1.0,-1,0.0,0.0,-1,-1,0,0,0,0,0,0,0,-1,2,-1,0,4,2006,0,2,100.0
50,4,60.0,10.134,0,-1,0,0,0,0,0,2,0,0,0,2,5,6,1940,1950,0,0,1,1,0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,735.0,735.0,0,2,0,1,735,299,0,1034,0.0,0.0,1,0,2,1,0,5,0,0,-1,1,1940.0,0,1.0,240.0,0,0,0,0,39,0,0,0,0,-1,-1,-1,0,7,2007,0,0,109.0
20,4,68.0,9.571,0,-1,0,0,0,0,0,4,0,0,0,0,5,6,1956,1956,0,0,3,3,0,0.0,0,0,1,0,0,1,4,739.0,0,0.0,405.0,1144.0,0,1,0,0,1144,0,0,1144,1.0,0.0,1,0,3,1,0,6,0,0,-1,0,1956.0,0,1.0,596.0,0,0,0,44,0,0,0,0,0,-1,-1,-1,0,6,2010,0,0,129.0
20,4,60.0,7.2,0,-1,0,3,0,0,0,1,0,0,0,0,5,5,1972,1972,1,0,1,1,0,0.0,0,0,1,0,0,1,3,777.0,0,0.0,117.0,894.0,0,1,0,0,894,0,0,894,0.0,0.0,1,0,2,1,0,6,0,0,-1,1,1985.0,1,2.0,600.0,0,0,0,215,0,0,0,0,0,-1,-1,-1,0,9,2009,0,0,123.0
60,4,69.0,7.59,0,-1,0,0,0,0,0,0,4,0,0,1,5,5,1962,1962,0,0,0,0,1,288.0,0,0,1,0,0,0,2,540.0,0,0.0,324.0,864.0,0,1,0,0,876,936,0,1812,0.0,0.0,2,0,4,1,0,8,0,1,1,0,1962.0,1,1.0,264.0,0,0,0,0,168,0,0,0,0,-1,-1,-1,0,7,2007,0,0,169.5
30,3,60.0,8.967,0,-1,0,0,0,1,0,14,0,0,0,0,5,2,1920,1950,0,0,1,1,0,0.0,0,2,2,3,3,0,0,0.0,0,0.0,961.0,961.0,0,2,0,4,1077,0,0,1077,0.0,0.0,1,0,2,1,0,6,5,0,-1,1,1920.0,0,1.0,338.0,3,3,1,0,0,0,0,0,0,-1,-1,-1,0,11,2007,0,2,67.0
60,2,65.0,8.125,0,-1,0,0,0,0,0,5,0,0,0,1,7,5,2006,2007,0,0,5,5,2,100.0,1,0,0,1,0,0,1,812.0,0,0.0,280.0,1092.0,0,0,0,0,1112,438,0,1550,1.0,0.0,2,0,2,1,1,7,0,0,-1,0,2007.0,2,2.0,438.0,0,0,0,0,168,0,0,0,0,-1,-1,-1,0,10,2009,0,0,241.0
120,4,38.0,14.963,0,-1,2,0,0,0,0,23,0,0,1,0,8,5,1996,1996,0,0,6,7,0,0.0,1,0,0,1,0,0,1,786.0,0,0.0,474.0,1260.0,0,0,0,0,1288,0,0,1288,1.0,0.0,1,1,1,1,2,4,0,2,0,0,1996.0,2,2.0,500.0,0,0,0,120,30,0,0,224,0,-1,-1,-1,0,12,2008,0,0,245.5
20,4,65.0,8.767,0,-1,1,0,0,0,0,1,0,0,0,0,7,5,2005,2005,0,0,0,0,0,0.0,1,0,0,1,0,1,1,24.0,0,0.0,1286.0,1310.0,0,0,0,0,1310,0,0,1310,0.0,0.0,2,0,3,1,1,6,0,1,0,0,2005.0,2,2.0,400.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,2006,1,1,164.99
30,4,60.0,10.2,0,-1,0,0,0,0,0,8,0,0,0,0,5,8,1940,1997,0,0,3,3,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,672.0,672.0,0,0,0,0,672,0,0,672,0.0,0.0,1,0,2,1,0,4,0,0,-1,1,1940.0,0,1.0,240.0,0,0,1,168,0,0,0,0,0,-1,1,-1,0,8,2008,0,0,108.0
